Tesisat;T1;T2;T3;RI;RC;;;;;;;;;
23288782;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23604586;"5459,535 ";"3068,511 ";"3457,246 ";"0,000 ";"0,000 ";;;;;;;;;
23850956;"8,104 ";"4,894 ";"4,990 ";"0,000 ";"0,000 ";;;;;;;;;
700104530;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23645509;"10175,448 ";"6444,239 ";"6761,673 ";"0,000 ";"0,000 ";;;;;;;;;
700441650;"10501,198 ";"1811,594 ";"961,490 ";"0,000 ";"0,000 ";;;;;;;;;
23644610;"9578,938 ";"7520,960 ";"8699,547 ";"0,000 ";"0,000 ";;;;;;;;;
23656456;"4223,304 ";"3800,588 ";"4138,521 ";"0,000 ";"0,000 ";;;;;;;;;
700776836;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23627733;"7542,030 ";"4748,119 ";"4165,804 ";"0,000 ";"0,000 ";;;;;;;;;
23281852;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23636835;"2115,221 ";"1583,068 ";"1670,237 ";"0,000 ";"0,000 ";;;;;;;;;
23238741;"3323,125 ";"1851,922 ";"1807,627 ";"0,000 ";"0,000 ";;;;;;;;;
23198870;"236,320 ";"107,885 ";"139,874 ";"0,000 ";"0,000 ";;;;;;;;;
23686371;"3217,956 ";"1464,600 ";"2041,088 ";"0,000 ";"0,000 ";;;;;;;;;
23217525;"8360,687 ";"4360,780 ";"4009,170 ";"0,000 ";"0,000 ";;;;;;;;;
24386630;"15,819 ";"7,176 ";"12,556 ";"0,000 ";"0,000 ";;;;;;;;;
22014059;"2887,463 ";"2191,372 ";"1666,272 ";"0,000 ";"0,000 ";;;;;;;;;
23204131;"754,711 ";"408,962 ";"455,469 ";"0,000 ";"0,000 ";;;;;;;;;
23844761;"384,327 ";"310,284 ";"281,483 ";"0,000 ";"0,000 ";;;;;;;;;
23669199;"3518,253 ";"1807,305 ";"2473,601 ";"0,000 ";"0,000 ";;;;;;;;;
23675853;"535,508 ";"345,384 ";"283,612 ";"0,000 ";"0,000 ";;;;;;;;;
23850111;"2161,988 ";"1285,895 ";"1187,358 ";"0,000 ";"0,000 ";;;;;;;;;
23820849;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23260087;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23203024;"43152,368 ";"17006,375 ";"17674,812 ";"27004,509 ";"8807,838 ";;;;;;;;;
23230360;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23620775;"9059,903 ";"5347,785 ";"4679,477 ";"0,000 ";"0,000 ";;;;;;;;;
23211386;"19974,421 ";"12964,580 ";"14922,448 ";"0,000 ";"0,000 ";;;;;;;;;
23200138;"14585,537 ";"7696,842 ";"10552,336 ";"0,000 ";"0,000 ";;;;;;;;;
23288743;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23612047;"8156,135 ";"5617,637 ";"6831,243 ";"0,000 ";"0,000 ";;;;;;;;;
23637091;"7700,797 ";"1859,039 ";"1870,609 ";"0,000 ";"0,000 ";;;;;;;;;
23673838;"2596,347 ";"2408,289 ";"3153,745 ";"0,000 ";"0,000 ";;;;;;;;;
23226646;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22018026;"7263,217 ";"4976,246 ";"7410,459 ";"0,000 ";"0,000 ";;;;;;;;;
23821403;"1959,113 ";"918,670 ";"1729,827 ";"0,000 ";"0,000 ";;;;;;;;;
23832682;"4048,574 ";"3234,651 ";"4854,724 ";"0,000 ";"0,000 ";;;;;;;;;
23224477;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23601399;"13112,647 ";"8149,824 ";"5188,797 ";"0,000 ";"0,000 ";;;;;;;;;
23280250;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700435357;"607,234 ";"453,872 ";"509,516 ";"0,000 ";"0,000 ";;;;;;;;;
23220109;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700233558;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23235298;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23292157;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
24387721;"69,822 ";"314,647 ";"198,190 ";"0,000 ";"0,000 ";;;;;;;;;
23847723;"2684,517 ";"1381,938 ";"1579,930 ";"0,000 ";"0,000 ";;;;;;;;;
23610472;"8633,139 ";"5345,126 ";"4279,692 ";"0,000 ";"0,000 ";;;;;;;;;
23238733;"9926,921 ";"4333,614 ";"2850,391 ";"0,000 ";"0,000 ";;;;;;;;;
23100617;"1426,859 ";"1153,221 ";"480,620 ";"0,000 ";"0,000 ";;;;;;;;;
23230537;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700643793;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23643035;"7043,742 ";"4678,936 ";"5281,624 ";"0,000 ";"0,000 ";;;;;;;;;
700487436;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23288227;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23654498;"9809,070 ";"6260,162 ";"5957,075 ";"0,000 ";"0,000 ";;;;;;;;;
23229199;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700143895;"19968,807 ";"10927,492 ";"2247,683 ";"0,000 ";"0,000 ";;;;;;;;;
700281756;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23607263;"513,292 ";"225,651 ";"385,586 ";"0,000 ";"0,000 ";;;;;;;;;
700384959;"3662,530 ";"2632,840 ";"3118,378 ";"0,000 ";"0,000 ";;;;;;;;;
23607354;"2457,710 ";"1510,956 ";"2129,876 ";"0,000 ";"0,000 ";;;;;;;;;
23685552;"4256,387 ";"2340,281 ";"2243,243 ";"0,000 ";"0,000 ";;;;;;;;;
23676182;"5960,821 ";"3705,015 ";"2851,356 ";"0,000 ";"0,000 ";;;;;;;;;
700107211;"15497,527 ";"9527,776 ";"10319,946 ";"0,000 ";"0,000 ";;;;;;;;;
23228734;"5010,927 ";"2414,465 ";"2784,645 ";"0,000 ";"0,000 ";;;;;;;;;
23602726;"323,029 ";"149,009 ";"209,011 ";"0,000 ";"0,000 ";;;;;;;;;
23611915;"5812,731 ";"4291,358 ";"5080,703 ";"0,000 ";"0,000 ";;;;;;;;;
23234040;"5109,128 ";"5378,493 ";"4150,830 ";"0,000 ";"0,000 ";;;;;;;;;
23236326;"6965,023 ";"3900,877 ";"6169,016 ";"0,000 ";"0,000 ";;;;;;;;;
23260222;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23851269;"12611,108 ";"7214,599 ";"5681,721 ";"0,000 ";"0,000 ";;;;;;;;;
23655350;"5023,381 ";"2760,511 ";"3119,597 ";"0,000 ";"0,000 ";;;;;;;;;
23209829;"1921,237 ";"1231,608 ";"1507,123 ";"0,000 ";"0,000 ";;;;;;;;;
22009777;"166,239 ";"81,395 ";"91,031 ";"0,000 ";"0,000 ";;;;;;;;;
24382236;"0,000 ";"0,007 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23614420;"2252,236 ";"1687,688 ";"1380,964 ";"0,000 ";"0,000 ";;;;;;;;;
23716457;"4554,135 ";"3110,931 ";"3342,020 ";"0,000 ";"0,000 ";;;;;;;;;
24242938;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700181975;"2798,625 ";"2648,752 ";"2775,118 ";"0,000 ";"0,000 ";;;;;;;;;
700419909;"1205,779 ";"1103,432 ";"678,966 ";"0,000 ";"0,000 ";;;;;;;;;
23212712;"11189,246 ";"2465,999 ";"926,687 ";"0,000 ";"0,000 ";;;;;;;;;
23603119;"6220,224 ";"1836,689 ";"957,917 ";"0,000 ";"0,000 ";;;;;;;;;
23658238;"2798,103 ";"1273,303 ";"698,144 ";"0,000 ";"0,000 ";;;;;;;;;
23603587;"686,702 ";"256,536 ";"38,549 ";"0,000 ";"0,000 ";;;;;;;;;
23191481;"0,025 ";"0,019 ";"0,004 ";"0,000 ";"0,000 ";;;;;;;;;
700285954;"8574,289 ";"4669,227 ";"5319,195 ";"0,000 ";"0,000 ";;;;;;;;;
23621522;"6260,900 ";"3473,079 ";"3521,458 ";"0,000 ";"0,000 ";;;;;;;;;
23660813;"6866,921 ";"4762,337 ";"5316,289 ";"0,000 ";"0,000 ";;;;;;;;;
23235335;"5828,541 ";"3910,442 ";"3566,771 ";"0,000 ";"0,000 ";;;;;;;;;
23237517;"404,690 ";"184,261 ";"296,764 ";"0,000 ";"0,000 ";;;;;;;;;
700129217;"5794,412 ";"4687,119 ";"11881,687 ";"0,000 ";"0,000 ";;;;;;;;;
700334706;"3408,360 ";"2702,454 ";"2845,882 ";"0,000 ";"0,000 ";;;;;;;;;
24246200;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700881345;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23665166;"6358,198 ";"4097,498 ";"3989,184 ";"0,000 ";"0,000 ";;;;;;;;;
23982751;"3177,125 ";"2098,193 ";"1764,638 ";"0,000 ";"0,000 ";;;;;;;;;
23826065;"5352,319 ";"3466,773 ";"6400,284 ";"0,000 ";"0,000 ";;;;;;;;;
23611179;"5217,322 ";"3362,632 ";"2674,753 ";"0,000 ";"0,000 ";;;;;;;;;
23225699;"14302,155 ";"8971,122 ";"7663,003 ";"0,000 ";"0,000 ";;;;;;;;;
23097191;"3555,912 ";"3739,480 ";"2530,665 ";"0,000 ";"0,000 ";;;;;;;;;
23852466;"11451,101 ";"6345,670 ";"6959,079 ";"0,000 ";"0,000 ";;;;;;;;;
23625003;"126,684 ";"68,267 ";"89,844 ";"0,000 ";"0,000 ";;;;;;;;;
22811454;"1406,547 ";"948,351 ";"816,869 ";"0,000 ";"0,000 ";;;;;;;;;
23233495;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700193411;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23292113;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23815526;"10711,582 ";"7201,161 ";"6236,421 ";"0,000 ";"0,000 ";;;;;;;;;
23676010;"16338,091 ";"9636,591 ";"9250,634 ";"0,000 ";"0,000 ";;;;;;;;;
23222287;"4421,229 ";"2877,291 ";"2845,710 ";"0,000 ";"0,000 ";;;;;;;;;
23614049;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23675897;"9024,217 ";"5137,699 ";"3752,106 ";"0,000 ";"0,000 ";;;;;;;;;
23862335;"6052,186 ";"3168,082 ";"3263,184 ";"0,000 ";"0,000 ";;;;;;;;;
23225192;"6231,077 ";"3051,578 ";"3717,716 ";"0,000 ";"0,000 ";;;;;;;;;
700129087;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23642677;"1857,531 ";"1015,700 ";"822,843 ";"0,000 ";"0,000 ";;;;;;;;;
23667245;"7488,812 ";"3547,320 ";"2940,932 ";"2230,543 ";"1857,249 ";;;;;;;;;
23107112;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23834276;"545,354 ";"274,740 ";"540,888 ";"0,000 ";"0,000 ";;;;;;;;;
23650704;"6577,908 ";"5283,672 ";"4529,100 ";"0,000 ";"0,000 ";;;;;;;;;
23233731;"5501,262 ";"3470,336 ";"3004,356 ";"0,000 ";"0,000 ";;;;;;;;;
23976074;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23602478;"2120,280 ";"1578,700 ";"1747,310 ";"0,000 ";"0,000 ";;;;;;;;;
23715855;"7329,604 ";"3943,582 ";"4529,852 ";"0,000 ";"0,000 ";;;;;;;;;
700622369;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23620471;"10345,250 ";"5697,437 ";"6517,597 ";"0,000 ";"0,000 ";;;;;;;;;
23240243;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23097094;"8729,676 ";"6528,574 ";"6561,477 ";"0,000 ";"0,000 ";;;;;;;;;
23612214;"8692,476 ";"4394,289 ";"4013,591 ";"0,000 ";"0,000 ";;;;;;;;;
23665168;"4476,426 ";"3291,862 ";"2528,713 ";"0,000 ";"0,000 ";;;;;;;;;
700370247;"1546,667 ";"1079,366 ";"912,644 ";"0,000 ";"0,000 ";;;;;;;;;
23215232;"2571,181 ";"1259,565 ";"1141,889 ";"0,000 ";"0,000 ";;;;;;;;;
23232015;"2042,909 ";"846,352 ";"142,515 ";"934,678 ";"100,012 ";;;;;;;;;
23204173;"2625,586 ";"766,066 ";"97,822 ";"0,000 ";"0,000 ";;;;;;;;;
23605536;"18537,188 ";"12150,222 ";"7305,100 ";"0,000 ";"0,000 ";;;;;;;;;
23611397;"6836,610 ";"3997,600 ";"4197,083 ";"0,000 ";"0,000 ";;;;;;;;;
23610105;"622,187 ";"9,443 ";"242,275 ";"0,000 ";"0,000 ";;;;;;;;;
23223785;"6098,516 ";"4608,287 ";"6702,193 ";"0,000 ";"0,000 ";;;;;;;;;
700736544;"263,332 ";"183,152 ";"147,425 ";"0,000 ";"0,000 ";;;;;;;;;
23840567;"4591,646 ";"3423,069 ";"3138,718 ";"0,000 ";"0,000 ";;;;;;;;;
23203009;"8109,761 ";"5345,782 ";"6754,587 ";"0,000 ";"0,000 ";;;;;;;;;
23831164;"224,098 ";"111,493 ";"102,456 ";"0,000 ";"0,000 ";;;;;;;;;
23104557;"2098,101 ";"1249,797 ";"1528,992 ";"0,000 ";"0,000 ";;;;;;;;;
23228498;"2305,432 ";"1308,726 ";"1812,932 ";"0,000 ";"0,000 ";;;;;;;;;
23696311;"5346,730 ";"4205,126 ";"2314,785 ";"0,000 ";"0,000 ";;;;;;;;;
23678400;"5027,976 ";"2867,577 ";"2620,160 ";"0,000 ";"0,000 ";;;;;;;;;
23846711;"786,681 ";"218,019 ";"1471,485 ";"0,000 ";"0,000 ";;;;;;;;;
23235330;"6753,562 ";"5091,575 ";"4503,180 ";"0,000 ";"0,000 ";;;;;;;;;
23231582;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23612476;"3949,437 ";"3307,048 ";"3501,488 ";"0,000 ";"0,000 ";;;;;;;;;
23629441;"13097,817 ";"4597,778 ";"2052,962 ";"0,000 ";"0,000 ";;;;;;;;;
700011468;"943,806 ";"536,682 ";"303,625 ";"0,000 ";"0,000 ";;;;;;;;;
23695933;"5263,548 ";"1196,540 ";"1495,455 ";"0,000 ";"0,000 ";;;;;;;;;
23817148;"9,960 ";"68,007 ";"61,885 ";"0,000 ";"0,000 ";;;;;;;;;
23622494;"590,045 ";"441,892 ";"416,175 ";"0,000 ";"0,000 ";;;;;;;;;
22010128;"2664,198 ";"1302,713 ";"1069,511 ";"0,000 ";"0,000 ";;;;;;;;;
23288374;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700857625;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700397046;"2502,407 ";"1354,811 ";"3394,725 ";"0,000 ";"0,000 ";;;;;;;;;
700735178;"225,683 ";"124,291 ";"148,449 ";"0,000 ";"0,000 ";;;;;;;;;
23613768;"8086,260 ";"4450,199 ";"4401,840 ";"0,000 ";"0,000 ";;;;;;;;;
700265418;"2922,840 ";"2099,892 ";"2827,127 ";"0,000 ";"0,000 ";;;;;;;;;
23659191;"5290,572 ";"3350,777 ";"2304,861 ";"0,000 ";"0,000 ";;;;;;;;;
23822234;"2166,479 ";"1104,612 ";"1163,331 ";"0,000 ";"0,000 ";;;;;;;;;
23652642;"9472,233 ";"8633,990 ";"7438,318 ";"0,000 ";"0,000 ";;;;;;;;;
700347718;"766,896 ";"499,008 ";"382,102 ";"0,000 ";"0,000 ";;;;;;;;;
23675505;"7350,074 ";"4639,017 ";"4622,118 ";"0,000 ";"0,000 ";;;;;;;;;
23841489;"13856,759 ";"8574,430 ";"7672,424 ";"0,000 ";"0,000 ";;;;;;;;;
23614403;"3690,763 ";"2301,137 ";"2661,235 ";"0,000 ";"0,000 ";;;;;;;;;
700632893;"273,459 ";"130,008 ";"140,429 ";"0,000 ";"0,000 ";;;;;;;;;
23644805;"16576,085 ";"10934,329 ";"8785,242 ";"0,000 ";"0,000 ";;;;;;;;;
23665167;"4117,072 ";"2246,495 ";"4036,153 ";"0,000 ";"0,000 ";;;;;;;;;
23623426;"2856,975 ";"1664,904 ";"1345,603 ";"0,000 ";"0,000 ";;;;;;;;;
23667250;"9436,889 ";"4588,203 ";"5220,640 ";"0,000 ";"0,000 ";;;;;;;;;
23215275;"9577,670 ";"7832,615 ";"6656,906 ";"0,000 ";"0,000 ";;;;;;;;;
23601934;"958,730 ";"1218,117 ";"699,583 ";"0,000 ";"0,000 ";;;;;;;;;
23611649;"8226,901 ";"5676,457 ";"5951,992 ";"0,000 ";"0,000 ";;;;;;;;;
22831295;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23090948;"11219,139 ";"7915,759 ";"5939,104 ";"0,000 ";"0,000 ";;;;;;;;;
23290218;"7652,847 ";"6065,386 ";"5748,835 ";"0,000 ";"0,000 ";;;;;;;;;
24379594;"38,897 ";"15,723 ";"15,595 ";"21,329 ";"78,386 ";;;;;;;;;
23852364;"599,006 ";"503,331 ";"1109,979 ";"0,000 ";"0,000 ";;;;;;;;;
23232629;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22827926;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23202902;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23609276;"3913,317 ";"3044,428 ";"3533,521 ";"0,000 ";"0,000 ";;;;;;;;;
23675736;"6299,626 ";"4395,122 ";"3923,055 ";"0,000 ";"0,000 ";;;;;;;;;
23600331;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23200733;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23097241;"2188,693 ";"1264,958 ";"1488,035 ";"0,000 ";"0,000 ";;;;;;;;;
23008897;"7215,052 ";"5340,303 ";"3670,871 ";"0,000 ";"0,000 ";;;;;;;;;
23228956;"4496,455 ";"2228,786 ";"3295,613 ";"0,000 ";"0,000 ";;;;;;;;;
23207884;"13577,044 ";"7872,846 ";"4785,670 ";"0,000 ";"0,000 ";;;;;;;;;
23293380;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23204390;"3100,198 ";"1981,773 ";"1926,636 ";"0,000 ";"0,000 ";;;;;;;;;
23635355;"1359,237 ";"200,528 ";"74,920 ";"0,000 ";"0,000 ";;;;;;;;;
23232995;"12,745 ";"3,272 ";"1,211 ";"0,000 ";"0,000 ";;;;;;;;;
23209456;"4306,167 ";"2490,102 ";"3016,023 ";"0,000 ";"0,000 ";;;;;;;;;
23901443;"1287,232 ";"619,598 ";"999,874 ";"0,000 ";"0,000 ";;;;;;;;;
23212895;"3179,512 ";"2059,367 ";"2157,844 ";"0,000 ";"0,000 ";;;;;;;;;
700300594;"6415,900 ";"1362,726 ";"1209,362 ";"0,000 ";"0,000 ";;;;;;;;;
700317797;"3799,958 ";"2640,376 ";"2988,765 ";"0,000 ";"0,000 ";;;;;;;;;
23705605;"6857,996 ";"4761,534 ";"4353,894 ";"0,000 ";"0,000 ";;;;;;;;;
23226239;"3135,138 ";"1628,657 ";"2101,817 ";"0,000 ";"0,000 ";;;;;;;;;
23100807;"475,106 ";"388,022 ";"252,039 ";"0,000 ";"0,000 ";;;;;;;;;
23229020;"4259,820 ";"2573,939 ";"2201,756 ";"0,000 ";"0,000 ";;;;;;;;;
23818273;"205,527 ";"107,947 ";"98,624 ";"0,000 ";"0,000 ";;;;;;;;;
23235577;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23607053;"11359,412 ";"8320,640 ";"8139,907 ";"0,000 ";"0,000 ";;;;;;;;;
23609303;"6580,000 ";"1671,000 ";"464,000 ";"0,000 ";"0,000 ";;;;;;;;;
23818788;"10459,000 ";"7274,000 ";"8081,000 ";"0,000 ";"0,000 ";;;;;;;;;
23705523;"3556,654 ";"1657,281 ";"2377,950 ";"0,000 ";"0,000 ";;;;;;;;;
700817549;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23230123;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23097360;"6250,253 ";"4343,599 ";"2915,974 ";"0,000 ";"0,000 ";;;;;;;;;
23191448;"29,577 ";"19,320 ";"21,840 ";"0,000 ";"0,000 ";;;;;;;;;
23619539;"876,729 ";"450,172 ";"579,920 ";"0,000 ";"0,000 ";;;;;;;;;
23900671;"3797,791 ";"2112,875 ";"2230,331 ";"0,000 ";"0,000 ";;;;;;;;;
23211979;"854,957 ";"454,861 ";"273,939 ";"0,000 ";"0,000 ";;;;;;;;;
700293328;"1614,895 ";"981,600 ";"1394,406 ";"0,000 ";"0,000 ";;;;;;;;;
23229939;"9106,206 ";"2550,273 ";"2199,578 ";"0,000 ";"0,000 ";;;;;;;;;
23288592;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22012572;"5933,358 ";"4039,032 ";"3960,033 ";"0,000 ";"0,000 ";;;;;;;;;
700030045;"4116,498 ";"2162,397 ";"2486,598 ";"0,000 ";"0,000 ";;;;;;;;;
23222365;"4754,591 ";"3203,483 ";"2420,951 ";"0,000 ";"0,000 ";;;;;;;;;
23900395;"13265,328 ";"3752,866 ";"623,983 ";"0,000 ";"0,000 ";;;;;;;;;
23647647;"5252,487 ";"2370,099 ";"3678,157 ";"0,000 ";"0,000 ";;;;;;;;;
700356452;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23227432;"2201,879 ";"1841,881 ";"3496,626 ";"0,000 ";"0,000 ";;;;;;;;;
23618596;"7594,906 ";"4729,518 ";"5100,626 ";"0,000 ";"0,000 ";;;;;;;;;
22016826;"4000,726 ";"2087,550 ";"2957,945 ";"0,000 ";"0,000 ";;;;;;;;;
23290865;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700191304;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23237039;"7194,315 ";"5842,195 ";"4164,885 ";"0,000 ";"0,000 ";;;;;;;;;
23645077;"10941,321 ";"6840,298 ";"7416,792 ";"0,000 ";"0,000 ";;;;;;;;;
23202185;"10728,219 ";"6184,262 ";"6402,129 ";"0,000 ";"0,000 ";;;;;;;;;
23235709;"7391,243 ";"5985,546 ";"5959,073 ";"0,000 ";"0,000 ";;;;;;;;;
700641261;"1163,185 ";"1495,518 ";"1545,788 ";"0,000 ";"0,000 ";;;;;;;;;
700596795;"38,968 ";"16,922 ";"29,114 ";"0,000 ";"0,000 ";;;;;;;;;
23706007;"7388,926 ";"4632,004 ";"5035,008 ";"0,000 ";"0,000 ";;;;;;;;;
23850112;"10034,764 ";"5381,517 ";"4996,354 ";"0,000 ";"0,000 ";;;;;;;;;
700359777;"64,500 ";"20,122 ";"13,717 ";"0,000 ";"0,000 ";;;;;;;;;
23100594;"279,246 ";"230,679 ";"218,536 ";"0,000 ";"0,000 ";;;;;;;;;
700550371;"216,843 ";"219,503 ";"135,909 ";"0,000 ";"0,000 ";;;;;;;;;
23675612;"3336,899 ";"2247,256 ";"2069,698 ";"0,000 ";"0,000 ";;;;;;;;;
700735178;"225,683 ";"124,291 ";"148,449 ";"0,000 ";"0,000 ";;;;;;;;;
23280264;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700283102;"6399,365 ";"3014,941 ";"3184,235 ";"0,000 ";"0,000 ";;;;;;;;;
23232705;"10044,830 ";"5808,295 ";"7927,958 ";"0,000 ";"0,000 ";;;;;;;;;
23844191;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700819766;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23669524;"2985,472 ";"1696,468 ";"1073,781 ";"0,000 ";"0,000 ";;;;;;;;;
23607376;"2203,172 ";"1504,222 ";"1738,623 ";"0,000 ";"0,000 ";;;;;;;;;
700331294;"1527,117 ";"1056,302 ";"1018,366 ";"0,000 ";"0,000 ";;;;;;;;;
23097356;"7374,554 ";"4316,779 ";"7896,607 ";"0,000 ";"0,000 ";;;;;;;;;
23225523;"1843,105 ";"790,670 ";"1273,793 ";"0,000 ";"0,000 ";;;;;;;;;
23705877;"4086,086 ";"1706,658 ";"2151,147 ";"0,000 ";"0,000 ";;;;;;;;;
23705939;"484,328 ";"254,892 ";"363,166 ";"0,000 ";"0,000 ";;;;;;;;;
23685517;"4647,544 ";"2804,968 ";"1816,012 ";"0,000 ";"0,000 ";;;;;;;;;
23214883;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23626262;"5861,843 ";"4904,726 ";"3971,858 ";"0,000 ";"0,000 ";;;;;;;;;
23618510;"4665,015 ";"2863,677 ";"3160,927 ";"0,000 ";"0,000 ";;;;;;;;;
23686235;"4912,756 ";"2613,702 ";"2273,268 ";"0,000 ";"0,000 ";;;;;;;;;
23290246;"11736,952 ";"6597,350 ";"9196,319 ";"0,000 ";"0,000 ";;;;;;;;;
23815178;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23210515;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23270249;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23203766;"17728,832 ";"8889,186 ";"9431,471 ";"0,000 ";"0,000 ";;;;;;;;;
23820049;"82,807 ";"73,554 ";"62,728 ";"0,000 ";"0,000 ";;;;;;;;;
23656228;"5493,273 ";"3294,143 ";"2905,844 ";"0,000 ";"0,000 ";;;;;;;;;
23097087;"9052,008 ";"4521,608 ";"6681,797 ";"0,000 ";"0,000 ";;;;;;;;;
23617715;"52335,783 ";"15381,365 ";"2684,490 ";"0,000 ";"0,000 ";;;;;;;;;
23628136;"4734,644 ";"2805,705 ";"3616,860 ";"0,000 ";"0,000 ";;;;;;;;;
23219523;"2206,749 ";"1199,888 ";"1752,665 ";"0,000 ";"0,000 ";;;;;;;;;
22011728;"10204,528 ";"6089,030 ";"5948,811 ";"0,000 ";"0,000 ";;;;;;;;;
23603539;"16853,301 ";"16030,785 ";"14405,637 ";"0,000 ";"0,000 ";;;;;;;;;
23852285;"3022,099 ";"1943,909 ";"2471,398 ";"0,000 ";"0,000 ";;;;;;;;;
700703485;"0,186 ";"0,067 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23097298;"3949,607 ";"1728,736 ";"1100,822 ";"0,000 ";"0,000 ";;;;;;;;;
